"Institution ID","Institution","Uniform Number","Last Name","First Name","Position","Year","Player ID"
"513","Notre Dame","5B","Hounshell","Chase","DL","FR","385786"
"513","Notre Dame","1A","Williams","Ishaq","DL","FR","385806"
"513","Notre Dame","19","Lynch","Aaron","DL","FR","385791"
"513","Notre Dame","19","Team","","","","67065"
"519","Ohio","5A","Bates","Phil","QB","SR","397775"
"519","Ohio","4A","Tettleton","Tyler","QB","SO","265682"
"519","Ohio","12","Snyder","Kyle","QB","FR","366429"
"519","Ohio","8","Harden","Donte","RB","SR","162450"
"519","Ohio","40","Favors","Devin","RB","SR","366385"
"519","Ohio","2R","Pringle","Ricky","RB","FR","366427"
"519","Ohio","29","Hammonds","Kyle","RB","FR","378745"
"519","Ohio","27","Inks","Joey","RB","SR","265691"
"519","Ohio","25","Brown","Dallas","RB","SR","366377"
"519","Ohio","22","Blankenship","Beau","RB","SO","378737"
"519","Ohio","20","Boykin","Ryan","RB","SO","265690"
"519","Ohio","87","Smith","Landon","WR","FR","378755"
"519","Ohio","84","Sawyer","Kawmae","WR","FR","398797"
"519","Ohio","82","Johann","Chris","WR","SO","265711"
"519","Ohio","81","Futrell","Tyler","WR","JR","203172"
"519","Ohio","80","Albrecht","Brian","WR","JR","265709"
"519","Ohio","7","Brazill","LaVon","WR","SR","378738"
"519","Ohio","6","N'goumou","Stephane","WR","FR","366424"
"519","Ohio","38","Dixon","Ian","WR","FR","378743"
"519","Ohio","3","Foster","Donte","WR","SO","366387"
"519","Ohio","24","Cochran","Chase","WR","FR","366380"
"519","Ohio","21","Atwell","Brandon","WR","FR","366375"
"519","Ohio","19","Dovell","Mario","WR","SO","265687"
"519","Ohio","17","Bussey","Bakari","WR","JR","203147"
"519","Ohio","16","Gross","Jerry","WR","SR","265686"
"519","Ohio","15","Dunlop","Riley","WR","SR","162442"
"519","Ohio","9A","Roback","Derek","TE","FR","378753"
"519","Ohio","88","Thompson","Jordan","TE","JR","203166"
"519","Ohio","85","Alderman","Adam","TE","SO","265713"
"519","Ohio","84","Jordan","Arthur","TE","SO","265712"
"519","Ohio","83","Clark","Zac","TE","SR","162438"
"519","Ohio","44","Knight","Tyler","TE","JR","378749"
"519","Ohio","40","Teipel","Nieco","TE","FR","378756"
"519","Ohio","11","Hill","Troy","TE","SO","366389"
"519","Ohio","49","Weller","Matt","K","JR","203169"
"519","Ohio","1","Miller","Danny","K","SR","265684"
"519","Ohio","41","Hershey","Paul","P","SR","203153"
"519","Ohio","84","Dietz","Bryce","OL","FR","366382"
"519","Ohio","79","Strum","A.J.","OL","SR","162470"
"519","Ohio","78","Flading","Joe","OL","SR","162446"
"519","Ohio","77","Herman","Eric","OL","JR","203152"
"519","Ohio","76","Bales","JD","OL","JR","265705"
"519","Ohio","74","Prior","John","OL","SO","366435"
"519","Ohio","72","Curtis","Michael","OL","FR","378740"
"519","Ohio","71","Fain","Brad","OL","FR","366384"
"519","Ohio","70","Crane","Steven","OL","FR","366381"
"519","Ohio","68","Welter","Jacob","OL","FR","378757"
"519","Ohio","67","Lucas","Mike","OL","FR","378750"
"519","Ohio","66","Lechner","Jon","OL","SO","265701"
"519","Ohio","65","Allen","Skyler","OL","JR","265700"
"519","Ohio","64","Carlotta","Vince","OL","JR","203148"
"519","Ohio","63","Johnson","Sam","OL","SO","265699"
"519","Ohio","60","McGrath","Ryan","OL","SO","265710"
"519","Ohio","5B","Powell","Lucas","OL","FR","398795"
"519","Ohio","58","Everhart","Seth","OL","FR","378734"
"519","Ohio","57","Stump","Jeramie","OL","FR","366431"
"519","Ohio","53","Flowers","John","OL","SR","162448"
"519","Ohio","52","Smith","Mark","OL","SO","366428"
"519","Ohio","59","McFadden","Matt","LB","SO","366408"
"519","Ohio","51","Johnson","Jovon","LB","FR","378746"
"519","Ohio","48","LaVoie","Jeremy","LB","JR","265697"
"519","Ohio","47","Keller","Noah","LB","SR","378748"
"519","Ohio","46","Lewis","Alphonso","LB","JR","203157"
"519","Ohio","43","Morales","Joe","LB","JR","366423"
"519","Ohio","36","Russell","Ben","LB","FR","378754"
"519","Ohio","34","Woseley","Jelani","LB","JR","265692"
"519","Ohio","33","Jones","Blake","LB","FR","366405"
"519","Ohio","32","Stefanski","Joe","LB","FR","366430"
"519","Ohio","30","Benjamin","Eric","LB","SR","203145"
"519","Ohio","14","Edwards","Jay","LB","SR","162443"
"519","Ohio","13","Moore","Keith","LB","SO","366412"
"519","Ohio","10","Grady","A.J.","LB","FR","366388"
"519","Ohio","4B","Wells","Ian","CB","FR","398794"
"519","Ohio","9","Kristoff","Josh","DB","FR","366446"
"519","Ohio","5","Leftwich","Octavius","DB","JR","366407"
"519","Ohio","45","Fisher","Larenzo","DB","FR","378735"
"519","Ohio","42","Ray","James","DB","FR","398796"
"519","Ohio","4","Leftwich","Omar","DB","JR","366406"
"519","Ohio","3A","Gonzales-Santos","Billy","DB","SR","265681"
"519","Ohio","39","Jones","Devin","DB","FR","378747"
"519","Ohio","38","Moore","Gerald","DB","JR","203159"
"519","Ohio","37","Braithwaite","Issa","DB","SR","265694"
"519","Ohio","35","Carpenter","Nathan","DB","FR","366378"
"519","Ohio","31","Jackson","Kenny","DB","SR","162452"
"519","Ohio","31","Clark","Ryan","DB","JR","265685"
"519","Ohio","28","Macer","Aaron","DB","FR","378751"
"519","Ohio","28","Fay","Andy","DB","SR","366386"
"519","Ohio","26","Denton","Mose","DB","JR","378742"
"519","Ohio","25","Ingol","Thad","DB","FR","366402"
"519","Ohio","23","Hughes","Xavier","DB","SO","265688"
"519","Ohio","21","Timson","Storm","DB","SO","265717"
"519","Ohio","2","Shaw","Jamil","DB","SO","265680"
"519","Ohio","18","Carrie","Travis","DB","JR","203149"
"519","Ohio","12","Szink","Justin","DB","SO","366432"
"519","Ohio","99","Meyers","Curtis","DL","SR","162458"
"519","Ohio","98","King","Jeff","DL","SR","162455"
"519","Ohio","97","Barber","Nic","DL","SO","265716"
"519","Ohio","96","Davis","Tony","DL","FR","378741"
"519","Ohio","95","Purdum","Brandon","DL","FR","378752"
"519","Ohio","94","Hasting","Corey","DL","JR","203151"
"519","Ohio","93","Huynh","Neal","DL","JR","203154"
"519","Ohio","91","Crutcher","Antwan","DL","FR","378739"
"519","Ohio","90","Scott","Tremayne","DL","JR","203162"
"519","Ohio","89","Jones","Carl","DL","JR","265714"
"519","Ohio","73","Oglesbee","Preston","DL","SO","265706"
"519","Ohio","69","Davis","Kendrick","DL","SO","265703"
"519","Ohio","55","Bennett","Andrew","DL","FR","378736"
"519","Ohio","54","Taylor","John","DL","SO","265707"
"519","Ohio","39","Yazdani","","","","399907"
"519","Ohio","19","Team","","","","67068"
"518","Ohio St.","5","Miller","Braxton","QB","FR","376708"
"518","Ohio St.","1I","Graham","Taylor","QB","SO","351439"
"518","Ohio St.","1G","Siems","Justin","QB","JR","265599"
"518","Ohio St.","14","Bauserman","Joe","QB","SR","162326"
"518","Ohio St.","13","Guiton","Kenny","QB","JR","265584"
"518","Ohio St.","49","Homan","Adam","RB","JR","265589"
"518","Ohio St.","44","Boren","Zach","RB","JR","265570"
"518","Ohio St.","3E","Georgiades","James","RB","SR","203030"
"518","Ohio St.","3D","DeLande","Spencer","RB","SO","376723"
"518","Ohio St.","3C","DeLande","Bo","RB","SR","162332"
"518","Ohio St.","3B","Hyde","Carlos","RB","SO","351444"
"518","Ohio St.","3A","Wood","Darryl","RB","SO","376721"
"518","Ohio St.","2C","Smith","Rod","RB","SO","351459"
"518","Ohio St.","1","Herron","Dan","RB","SR","162337"
"518","Ohio St.","0D","Hall","Jordan","RB","JR","265585"
"518","Ohio St.","0A","Berry","Jaamal","RB","JR","265568"
"518","Ohio St.","89","Riley","Jared","WR","SO","376738"
"518","Ohio St.","87","Roark","Chris","WR","SR","265598"
"518","Ohio St.","84","Ross","Ryan","WR","SO","351456"
"518","Ohio St.","83","Senegal","Donald","WR","JR","376734"
"518","Ohio St.","80","Fields","Chris","WR","JR","265581"
"518","Ohio St.","8","Posey","DeVier","WR","SR","203045"
"518","Ohio St.","1H","Williams","T.Y.","WR","SO","351462"
"518","Ohio St.","1E","Spencer","Evan","WR","FR","376714"
"518","Ohio St.","15","Smith","Devin","WR","FR","376713"
"518","Ohio St.","10","Brown","Corey","WR","SO","351415"
"518","Ohio St.","0F","Reed","Verlon","WR","SO","351454"
"518","Ohio St.","8A","Heuerman","Jeff","TE","FR","376736"
"518","Ohio St.","88","Fragel","Reid","TE","JR","265582"
"518","Ohio St.","82","Schuck","Kyle","TE","SO","351458"
"518","Ohio St.","81","Vannett","Nick","TE","FR","376733"
"518","Ohio St.","48","Smith","Spencer","TE","SR","162354"
"518","Ohio St.","11","Stoneburner","Jake","TE","SR","203056"
"518","Ohio St.","2A","Doup","Russell","K","SO","351419"
"518","Ohio St.","24","Basil","Drew","K","SO","351413"
"518","Ohio St.","3F","Erwin","Derek","P","SR","265579"
"518","Ohio St.","17","Buchanan","Ben","P","SR","203024"
"518","Ohio St.","79","Hall","Marcus","OL","JR","351463"
"518","Ohio St.","78","Norwell","Andrew","OL","SO","351451"
"518","Ohio St.","76","Shugarts","J.B.","OL","SR","203054"
"518","Ohio St.","75","Adams","Mike","OL","SR","203022"
"518","Ohio St.","74","Mewhort","Jack","OL","JR","265596"
"518","Ohio St.","73","Underwood","Antonio","OL","FR","376732"
"518","Ohio St.","72","Carter","Chris","OL","FR","376731"
"518","Ohio St.","71","Linsley","Corey","OL","JR","265592"
"518","Ohio St.","69","Kramer","Eric","OL","SO","351445"
"518","Ohio St.","66","St. John","Ben","OL","SO","351460"
"518","Ohio St.","65","Humphries","Nick","OL","FR","376730"
"518","Ohio St.","64","Blackman","Ivon","OL","JR","351414"
"518","Ohio St.","60","Dornbrook","Garrett","OL","SR","351418"
"518","Ohio St.","5D","Brewster","Mike","OL","SR","203023"
"518","Ohio St.","5C","Makridis","George","OL","JR","351447"
"518","Ohio St.","5B","Haynes","Bryce","OL","FR","376726"
"518","Ohio St.","55","Brown","Tommy","OL","FR","376727"
"518","Ohio St.","51","Bobek","Brian","OL","FR","376724"
"518","Ohio St.","6","Sabino","Etienne","LB","SR","203052"
"518","Ohio St.","4A","Bain","Dan","LB","SR","351411"
"518","Ohio St.","42","Sweat","Andrew","LB","SR","203057"
"518","Ohio St.","41","Jackson","Tony","LB","SR","203033"
"518","Ohio St.","39","Whiting","Jordan","LB","JR","265602"
"518","Ohio St.","38","McVey","Scott","LB","SO","351449"
"518","Ohio St.","36","Crowell","Conner","LB","FR","376722"
"518","Ohio St.","35","Hastings","Jim","LB","JR","265588"
"518","Ohio St.","32","Klein","Storm","LB","JR","265591"
"518","Ohio St.","1D","Grant","Curtis","LB","FR","376712"
"518","Ohio St.","1A","Shazier","Ryan","LB","FR","376710"
"518","Ohio St.","9","Griffin","Adam","DB","SO","351441"
"518","Ohio St.","7","Howard","Travis","DB","SR","203032"
"518","Ohio St.","57","Farris","Chase","DB","FR","376728"
"518","Ohio St.","4","Barnett","C.J.","DB","JR","265567"
"518","Ohio St.","37","Maxwell","Chris","DB","SR","265595"
"518","Ohio St.","34","Ebner","Nate","DB","SR","265578"
"518","Ohio St.","30","Evege","Donnie","DB","SR","162334"
"518","Ohio St.","3","Brown","Corey","DB","JR","265572"
"518","Ohio St.","2E","Petrella","Vincent","DB","SR","351452"
"518","Ohio St.","2B","Frazier","Adam","DB","SO","376717"
"518","Ohio St.","29","Rice","Taylor","DB","SR","203049"
"518","Ohio St.","28","Tanner","Ron","DB","FR","376720"
"518","Ohio St.","26","Moeller","Tyler","DB","SR","376719"
"518","Ohio St.","25","Roby","Bradley","DB","SO","351455"
"518","Ohio St.","23","Hagan","Chad","DB","SO","351442"
"518","Ohio St.","21","Wood","Jamie","DB","JR","265603"
"518","Ohio St.","20","Oliver","Nate","DB","SR","162344"
"518","Ohio St.","2","Bryant","Christian","DB","SO","351416"
"518","Ohio St.","1F","Cash","Jeremy","DB","FR","376715"
"518","Ohio St.","1C","Vann","Julian","DB","SO","351461"
"518","Ohio St.","19","Johnson","Orhrian","DB","SR","203034"
"518","Ohio St.","18","Gambrell","DerJuan","DB","FR","376716"
"518","Ohio St.","16","Domicone","Zach","DB","SR","203028"
"518","Ohio St.","12","Grant","Doran","DB","FR","376711"
"518","Ohio St.","0E","Allen","Dionte","DB","SR","376709"
"518","Ohio St.","0B","Clarke","Dominic","DB","JR","265575"
"518","Ohio St.","98","Thomas","Solomon","DL","SR","162355"
"518","Ohio St.","95","Matheney","Don","DL","SR","376739"
"518","Ohio St.","94","Green","Cavin","DL","JR","351440"
"518","Ohio St.","93","Bellamy","Adam","DL","JR","265604"
"518","Ohio St.","92","McCary","William","DL","SR","351448"
"518","Ohio St.","91","Fellows","Melvin","DL","JR","265580"
"518","Ohio St.","90","Baldwin","Darryl","DL","SO","351412"
"518","Ohio St.","8B","Miller","Steve","DL","FR","376737"
"518","Ohio St.","86","Hayes","Kenny","DL","FR","376735"
"518","Ohio St.","68","Blankenship","Evan","DL","SR","162327"
"518","Ohio St.","63","Bennett","Michael","DL","FR","376729"
"518","Ohio St.","62","Lorenz","Jon","DL","JR","265594"
"518","Ohio St.","5E","Hale","Joel","DL","FR","376725"
"518","Ohio St.","59","Smith","Stewart","DL","SR","265601"
"518","Ohio St.","56","Britt","Dalton","DL","SR","265571"
"518","Ohio St.","54","Simon","John","DL","JR","265600"
"518","Ohio St.","53","Goebel","Garrett","DL","SR","203031"
"518","Ohio St.","52","Hankins","Johnathan","DL","SO","351443"
"518","Ohio St.","50","Moore","J.T.","DL","SO","351450"
"518","Ohio St.","43","Williams","Nathan","DL","SR","203062"
"518","Ohio St.","33","Durham","David","DL","SO","351420"
"518","Ohio St.","19","Team","","","","67067"
"522","Oklahoma","6A","Sherrard","Ben","QB","JR","265917"
"522","Oklahoma","1E","Thompson","Kendal","QB","FR","373802"
"522","Oklahoma","1A","Bell","Blake","QB","FR","352276"
"522","Oklahoma","15","Allen","Drew","QB","SO","265916"
"522","Oklahoma","12","Jones","Landry","QB","JR","203357"
"522","Oklahoma","8","Whaley","Dominique","RB","JR","352455"
"522","Oklahoma","49","Driskill","David","RB","FR","373782"
"522","Oklahoma","48","Ripkowski","Aaron","RB","FR","373798"
"522","Oklahoma","3C","Williams","Danzel","RB","FR","373805"
"522","Oklahoma","3B","Ossum","Joel","RB","JR","386004"
"522","Oklahoma","34","Calhoun","Jermie","RB","JR","203344"
"522","Oklahoma","33","Millard","Trey","RB","SO","352359"
"522","Oklahoma","3","Clay","Brennan","RB","SO","352278"
"522","Oklahoma","26","Miller","Jonathan","RB","SO","265907"
"522","Oklahoma","23","Williams","Brandon","RB","FR","373804"
"522","Oklahoma","22","Finch","Roy","RB","SO","352281"
"522","Oklahoma","20","Musil","Marshall","RB","SO","265909"
"522","Oklahoma","9B","Caro","Ryan","WR","SR","265914"
"522","Oklahoma","8C","Bradley","Derrick","WR","JR","265901"
"522","Oklahoma","88","McClain","Sheldon","WR","FR","352358"
"522","Oklahoma","86","Winchester","James","WR","SR","207137"
"522","Oklahoma","85","Broyles","Ryan","WR","SR","162657"
"522","Oklahoma","81","Symonds","Nyko","WR","FR","352452"
"522","Oklahoma","4","Stills","Kenny","WR","SO","352451"
"522","Oklahoma","24","Miller","Dejuan","WR","SR","203361"
"522","Oklahoma","2","Franks","Trey","WR","SO","352283"
"522","Oklahoma","1F","Metoyer","Trey","WR","FR","373794"
"522","Oklahoma","19","McCay","Justin","WR","FR","352327"
"522","Oklahoma","18","Jackson","Kameel","WR","FR","373791"
"522","Oklahoma","16","Reynolds","Jaz","WR","SO","265898"
"522","Oklahoma","89","Haywood","Austin","TE","SO","352318"
"522","Oklahoma","87","Stevenson","Max","TE","FR","373800"
"522","Oklahoma","83","Hughes","John-Philip","TE","FR","373789"
"522","Oklahoma","82","Hanna","James","TE","SR","203351"
"522","Oklahoma","47","Ratterree","Trent","TE","SR","203365"
"522","Oklahoma","9A","Hosek","Eric","K","FR","373788"
"522","Oklahoma","43","O'Hara","Patrick","K","JR","265923"
"522","Oklahoma","38","Hill","Michael","K","FR","386008"
"522","Oklahoma","36","Way","Tress","K","JR","203371"
"522","Oklahoma","1C","Hunnicutt","Mike","K","FR","352320"
"522","Oklahoma","17","Stevens","Jimmy","K","SR","162640"
"522","Oklahoma","37","Seibert","Dylan","P","FR","386007"
"522","Oklahoma","79","Williams","Daryl","OL","FR","352457"
"522","Oklahoma","78","Reed","Jake","OL","SO","265897"
"522","Oklahoma","77","Good","Stephen","OL","SR","203348"
"522","Oklahoma","76","Jones","Jarvis","OL","SR","265893"
"522","Oklahoma","75","Evans","Tyler","OL","JR","265888"
"522","Oklahoma","74","Shead","Adam","OL","FR","352405"
"522","Oklahoma","73","Aladenoye","Josh","OL","SO","265883"
"522","Oklahoma","72","Farniok","Derek","OL","FR","373784"
"522","Oklahoma","71","Thompson","Tyrus","OL","FR","352453"
"522","Oklahoma","70","Dismuke","Dylan","OL","FR","373781"
"522","Oklahoma","69","Johnson","Lane","OL","JR","265928"
"522","Oklahoma","68","Irwin","Bronson","OL","SO","352321"
"522","Oklahoma","67","Hollis","Robert","OL","FR","373787"
"522","Oklahoma","64","Ikard","Gabe","OL","SO","265913"
"522","Oklahoma","61","Habern","Ben","OL","JR","203349"
"522","Oklahoma","60","Serruto","Drew","OL","JR","352404"
"522","Oklahoma","59","Stephenson","Donald","OL","SR","162654"
"522","Oklahoma","54","Kasitati","Nila","OL","FR","373792"
"522","Oklahoma","50","Woods","Austin","OL","SO","352459"
"522","Oklahoma","7","Nelson","Corey","LB","SO","352398"
"522","Oklahoma","55","Bird","Jaydan","LB","JR","265884"
"522","Oklahoma","52","Jones","Kellen","LB","FR","386010"
"522","Oklahoma","51","Offenburger","Greg","LB","FR","373795"
"522","Oklahoma","5","Ibiloye","Joseph","LB","JR","203355"
"522","Oklahoma","45","Gastelum","Caleb","LB","FR","373785"
"522","Oklahoma","40","Lindley","P.L.","LB","FR","373793"
"522","Oklahoma","31","Franklin","Daniel","LB","JR","203347"
"522","Oklahoma","2A","Shannon","Frank","LB","FR","373799"
"522","Oklahoma","28","Lewis","Travis","LB","SR","162642"
"522","Oklahoma","25","Franklin","Aaron","LB","FR","352282"
"522","Oklahoma","21","Wort","Tom","LB","SO","265900"
"522","Oklahoma","13","Taylor","Londell","LB","FR","373801"
"522","Oklahoma","10","Favors","Rashod","LB","FR","352280"
"522","Oklahoma","9","Lynn","Gabe","DB","SO","386006"
"522","Oklahoma","8A","Haynes","James","DB","FR","352285"
"522","Oklahoma","6","Hurst","Demontre","DB","JR","265905"
"522","Oklahoma","4A","Montana","Zach","DB","JR","386005"
"522","Oklahoma","46","Finch","Jordan","DB","FR","386009"
"522","Oklahoma","42","Paulsen","Jesse","DB","JR","352400"
"522","Oklahoma","3A","Powell","Joseph","DB","SO","352402"
"522","Oklahoma","39","Schooley","Dillon","DB","FR","352403"
"522","Oklahoma","35","Winters","Julian","DB","FR","367036"
"522","Oklahoma","32","Fleming","Jamell","DB","SR","162643"
"522","Oklahoma","30","Harris","Javon","DB","JR","265908"
"522","Oklahoma","2C","Wilson","Julian","DB","FR","352458"
"522","Oklahoma","29","Hayes","Quentin","DB","FR","352284"
"522","Oklahoma","27","Proctor","Sam","DB","SR","162641"
"522","Oklahoma","1D","Bell","Jesse","DB","SR","372660"
"522","Oklahoma","1B","Harris","Lamar","DB","JR","203352"
"522","Oklahoma","14","Colvin","Aaron","DB","SO","352279"
"522","Oklahoma","11","Okotcha","Bennett","DB","FR","373796"
"522","Oklahoma","1","Jefferson","Tony","DB","SO","352322"
"522","Oklahoma","99","Williams","Mitch","DL","JR","373806"
"522","Oklahoma","98","Ndulue","Chuka","DL","FR","352397"
"522","Oklahoma","97","McFarland","Jamarkus","DL","JR","265896"
"522","Oklahoma","96","Tate","Mitch","DL","FR","386011"
"522","Oklahoma","95","Williams","Damon","DL","FR","352456"
"522","Oklahoma","94","Peterson","Torrea","DL","FR","352401"
"522","Oklahoma","92","McGee","Stacy","DL","JR","203360"
"522","Oklahoma","91","Washington","R.J.","DL","JR","203370"
"522","Oklahoma","90","King","David","DL","JR","203358"
"522","Oklahoma","8B","Grissom","Geneo","DL","FR","352325"
"522","Oklahoma","84","Alexander","Frank","DL","SR","162661"
"522","Oklahoma","80","Phillips","Jordan","DL","FR","373797"
"522","Oklahoma","7A","Anderson","Marquis","DL","FR","373780"
"522","Oklahoma","58","Humphrey","Eric","DL","FR","352319"
"522","Oklahoma","56","Lewis","Ronnell","DL","JR","265903"
"522","Oklahoma","53","Walker","Casey","DL","JR","203369"
"522","Oklahoma","44","Hughes","Nathan","DL","FR","373790"
"522","Oklahoma","19","Team","","","","67070"
"521","Oklahoma St.","4X","Walsh","J.W.","QB","FR","385976"
"521","Oklahoma St.","3","Weeden","Brandon","QB","SR","162562"
"521","Oklahoma St.","1X","Chelf","Clint","QB","SO","265792"
"521","Oklahoma St.","9","Staley","Kye","RB","JR","385980"
"521","Oklahoma St.","46","Branson","Derek","RB","FR","385990"
"521","Oklahoma St.","31","Smith","Jeremy","RB","SO","265816"
"521","Oklahoma St.","30","Paulsen","David","RB","JR","265811"
"521","Oklahoma St.","26","Roland","Desmond","RB","FR","396466"
"521","Oklahoma St.","18","Sims","Herschel","RB","FR","385974"
"521","Oklahoma St.","1","Randle","Joseph","RB","SO","358847"
"521","Oklahoma St.","8I","Rockwell","Nick","WR","SO","358848"
"521","Oklahoma St.","88","Johnson","Kevin","WR","FR","358833"
"521","Oklahoma St.","87","Moore","Tracy","WR","JR","265809"
"521","Oklahoma St.","84","Anyiam","Hubert","WR","SR","162542"
"521","Oklahoma St.","83","Chelf","Colton","WR","SR","385998"
"521","Oklahoma St.","82","Anderson","Isaiah","WR","JR","203265"
"521","Oklahoma St.","81","Blackmon","Justin","WR","JR","203264"
"521","Oklahoma St.","7","Harrison","Michael","WR","SO","265798"
"521","Oklahoma St.","6","Glidden","David","WR","FR","385978"
"521","Oklahoma St.","5","Stewart","Josh","WR","FR","385977"
"521","Oklahoma St.","33","Schroeder","Christian","WR","SO","363039"
"521","Oklahoma St.","26","Mundy","Nehemiah","WR","SR","398370"
"521","Oklahoma St.","25","Cooper","Josh","WR","SR","203241"
"521","Oklahoma St.","17","Moore","Charlie","WR","SO","265808"
"521","Oklahoma St.","15","McCoy","Isaac","WR","FR","385982"
"521","Oklahoma St.","86","Youman","Wilson","TE","SR","162563"
"521","Oklahoma St.","47","Conaway","John","TE","SO","385991"
"521","Oklahoma St.","44","Seaton","Jeremy","TE","FR","385989"
"521","Oklahoma St.","14","Horton","Justin","TE","JR","203235"
"521","Oklahoma St.","13","Sharp","Quinn","K","JR","203234"
"521","Oklahoma St.","9J","Stonebraker","Bobby","P","FR","385981"
"521","Oklahoma St.","59","Reichenstein","Michael","P","SO","385994"
"521","Oklahoma St.","49","Green","Matt","P","FR","385992"
"521","Oklahoma St.","1A","Harlan","Wes","P","JR","265803"
"521","Oklahoma St.","77","Anthony","Gerron","OL","FR","358811"
"521","Oklahoma St.","76","Dickerson","Eli","OL","FR","358817"
"521","Oklahoma St.","75","Martinez","Nick","OL","SR","162556"
"521","Oklahoma St.","74","Garner","Grant","OL","SR","203263"
"521","Oklahoma St.","73","Adcock","Levy","OL","SR","265788"
"521","Oklahoma St.","71","Graham","Parker","OL","SO","265797"
"521","Oklahoma St.","70","Rush","Jonathan","OL","SR","203260"
"521","Oklahoma St.","68","Taylor","Lane","OL","JR","203258"
"521","Oklahoma St.","66","Cross","Travis","OL","FR","385996"
"521","Oklahoma St.","64","LaBrue","Casey","OL","SR","203255"
"521","Oklahoma St.","61","Bowie","Michael","OL","JR","385995"
"521","Oklahoma St.","60","Epstein","Evan","OL","JR","265794"
"521","Oklahoma St.","5H","Koenig","Daniel","OL","FR","358834"
"521","Oklahoma St.","57","Davis","DeJuan","OL","JR","203256"
"521","Oklahoma St.","56","Sinko","Connor","OL","SO","265814"
"521","Oklahoma St.","54","Jenkins","Jake","OL","FR","358832"
"521","Oklahoma St.","53","Suter","Andrew","OL","SO","363299"
"521","Oklahoma St.","51","Webb","Brandon","OL","SO","265818"
"521","Oklahoma St.","52","Simmons","Ryan","LB","FR","385993"
"521","Oklahoma St.","45","Lavey","Caleb","LB","SO","363298"
"521","Oklahoma St.","42","Sherod","Demarcus","LB","FR","385988"
"521","Oklahoma St.","41","Ornelas","Nico","LB","FR","385987"
"521","Oklahoma St.","40","Johnson","Tyler","LB","SO","363037"
"521","Oklahoma St.","37","Elkins","Alex","LB","JR","385986"
"521","Oklahoma St.","36","Johnson","Teddy","LB","FR","363297"
"521","Oklahoma St.","32","Catlin","Kris","LB","FR","385985"
"521","Oklahoma St.","29","Mitchell","Joe","LB","FR","358843"
"521","Oklahoma St.","27","Johnson","Lyndell","LB","FR","398369"
"521","Oklahoma St.","22","Thomas","James","LB","SR","162561"
"521","Oklahoma St.","11","Lewis","Shaun","LB","SO","358840"
"521","Oklahoma St.","8","Lowe","Daytawion","DB","SO","385979"
"521","Oklahoma St.","4","Gilbert","Justin","DB","SO","358826"
"521","Oklahoma St.","3X","Maselera","Isaac","DB","FR","385975"
"521","Oklahoma St.","39","Hale","Kyle","DB","SO","358829"
"521","Oklahoma St.","35","Fields","Jarrod","DB","SR","358819"
"521","Oklahoma St.","28","Imade","Deion","DB","SO","363036"
"521","Oklahoma St.","23","Craig","Zack","DB","SO","358815"
"521","Oklahoma St.","20","Stephens","Larry","DB","SO","358859"
"521","Oklahoma St.","2","Cooper","Lavocheya","DB","SO","358814"
"521","Oklahoma St.","19","Brown","Broderick","DB","JR","203239"
"521","Oklahoma St.","18","Hedgepeth","Devin","DB","SO","358830"
"521","Oklahoma St.","16","May","Andrae","DB","JR","265805"
"521","Oklahoma St.","12","Thomas","Johnny","DB","SR","203232"
"521","Oklahoma St.","10","Martin","Markelle","DB","SR","203231"
"521","Oklahoma St.","99","Jones","Richetti","DL","SR","162555"
"521","Oklahoma St.","98","Collins","Davidell","DL","SO","358813"
"521","Oklahoma St.","97","Wheeler","Diamonte","DL","FR","358862"
"521","Oklahoma St.","96","Robinson","Ryan","DL","JR","386003"
"521","Oklahoma St.","95","Mustafa","Mike","DL","FR","386002"
"521","Oklahoma St.","94","Rogers","Anthony","DL","SO","265813"
"521","Oklahoma St.","93","Hayes","Maurice","DL","JR","386001"
"521","Oklahoma St.","92","Bean","Jimmy","DL","FR","386000"
"521","Oklahoma St.","91","Castleman","James","DL","FR","385999"
"521","Oklahoma St.","90","Okafor","Joe","DL","FR","358846"
"521","Oklahoma St.","89","Nicholas","Nigel","DL","JR","203271"
"521","Oklahoma St.","80","Bassett","Cooper","DL","JR","203267"
"521","Oklahoma St.","79","Smith","Andrew","DL","SO","265815"
"521","Oklahoma St.","72","Littlehead","Christian","DL","FR","358841"
"521","Oklahoma St.","67","Thyer","Caleb","DL","JR","385997"
"521","Oklahoma St.","58","King","Jarid","DL","JR","295697"
"521","Oklahoma St.","50","Blatnick","Jamie","DL","SR","162544"
"521","Oklahoma St.","2B","Aska","","","","399644"
"521","Oklahoma St.","19","Team","","","","67069"
"433","Ole Miss","8","Stoudt","Zack","QB","JR","383725"
"433","Ole Miss","1A","Mackey","Randall","QB","JR","362699"
"433","Ole Miss","19","Ingram","Evan","QB","FR","362694"
"433","Ole Miss","11","Brunetti","Barry","QB","SO","383728"
"433","Ole Miss","4A","Parker","Nicholas","RB","FR","362706"
"433","Ole Miss","48","Bigham","Justin","RB","SO","276416"
"433","Ole Miss","45","Greer","H.R.","RB","JR","188720"
"433","Ole Miss","43","Rotenberry","Taylor","RB","FR","383744"
"433","Ole Miss","41","Busch","Billy","RB","SO","383743"
"433","Ole Miss","3A","Scott","Jeff","RB","SO","362710"
