"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"742","Virginia Tech","10/22/11","24","EDWARDS","TARIQ","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","1","EXUM","ANTONE","","","","","","","","","","","","0","0","","","","1","36","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","83","FULLER","COREY","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","83","FULLER","COREY","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","17","FULLER","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","","","0","0","1","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","09/10/11","17","FULLER","KYLE","","","","","","","","","","","","0","0","","","","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","17","FULLER","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","","","1","9","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/01/11","17","FULLER","KYLE","","","","","","","","","","","","0","0","","","","","","","","","","","","1","9","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","80","GEORGE","GEORGE","","","","","","","","","","","","0","0","1","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","43","GOUVEIA-WINSLOW","JERON","","","","","","","","","","","","0","0","","","","1","26","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","22","GREGORY","TONY","5","6","3","3","0","","","","","","","5","3","","","","","","","","","","","","1","24","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","22","GREGORY","TONY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","22","0","","","","","","","","","","","","","0"
"742","Virginia Tech","10/01/11","22","GREGORY","TONY","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","3","24","0","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","22","GREGORY","TONY","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/22/11","22","GREGORY","TONY","4","18","0","18","0","","","","","","","4","18","","","","","","","","","","","","","","","1","26","0","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","22","GREGORY","TONY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","46","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/10/11","22","GREGORY","TONY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","38","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","22","GREGORY","TONY","5","3","2","1","0","","","","","","","5","1","","","","","","","","","","","","","","","1","21","0","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","9","HILL","CRIS","","","","","","","","","","","","0","0","","","","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","","","","","","","","","3","97","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","2","42","0","","","","","","3","10","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","","","","","","","","","2","24","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/01/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","3","27","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","","","","","","","","","1","17","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","20","HOSLEY","JAYRON","","","","","","","","","","","","0","0","","","","","","","","","","","","1","38","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","2","84","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/15/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","7","295","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/22/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","5","155","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","6","222","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/10/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","2","69","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/17/11","38","HOVER","","","","","","","","","","","","","0","0","","","","","","","","","","3","90","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","34","JARRETT","KYSHOEN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","9","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/01/11","34","JARRETT","KYSHOEN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","3","0","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","9","9","0","0","","","","","1","1","","12"
"742","Virginia Tech","09/10/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"742","Virginia Tech","09/17/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","1","","6"
"742","Virginia Tech","09/24/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","3","0","0","","","","","2","1","","6"
"742","Virginia Tech","10/01/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","3"
"742","Virginia Tech","10/08/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","1","1","","8"
"742","Virginia Tech","10/15/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","1","1","","8"
"742","Virginia Tech","10/22/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","3","3","","12"
"742","Virginia Tech","11/10/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","1","","7"
"742","Virginia Tech","11/17/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"742","Virginia Tech","11/26/11","89","JOURNELL","CODY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","1","1","","8"
"742","Virginia Tech","10/08/11","72","LANIER","ANDREW","0","2","0","2","0","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","6","LEAL","MARK","1","5","0","5","0","9","6","0","113","2","","10","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","6","LEAL","MARK","","","","","","4","3","0","40","0","","4","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","86","MARTIN","ERIC","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","86","MARTIN","ERIC","","","","","","","","","","","","0","0","1","2","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","11/17/11","48","MYER","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","","0"
"742","Virginia Tech","11/26/11","48","MYER","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","","0"
"742","Virginia Tech","09/03/11","2","OGLESBY","JOSH","10","46","0","46","1","","","","","","","10","46","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","09/10/11","2","OGLESBY","JOSH","9","46","3","43","2","","","","","","","9","43","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"742","Virginia Tech","09/17/11","2","OGLESBY","JOSH","5","11","1","10","0","","","","","","","5","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","2","OGLESBY","JOSH","12","82","7","75","2","","","","","","","12","75","1","8","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"742","Virginia Tech","10/01/11","2","OGLESBY","JOSH","6","12","11","1","0","","","","","","","6","1","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","2","OGLESBY","JOSH","2","4","0","4","0","","","","","","","2","4","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/15/11","2","OGLESBY","JOSH","12","31","4","27","0","","","","","","","12","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/22/11","2","OGLESBY","JOSH","2","3","0","3","0","","","","","","","2","3","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","2","OGLESBY","JOSH","6","45","1","44","1","","","","","","","6","44","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","11/10/11","2","OGLESBY","JOSH","9","29","5","24","0","","","","","","","9","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/17/11","2","OGLESBY","JOSH","5","31","0","31","0","","","","","","","5","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","2","OGLESBY","JOSH","6","9","3","6","0","","","","","","","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","45","PHILLIPS","JOEY","3","3","1","2","0","","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","52","RIVERS","BARQUELL","","","","","","","","","","","","0","0","","","","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","11","ROBERTS","DYRELL","","","","","","","","","","","","0","0","3","45","0","","","","","","","","","","","","2","64","0","","","","","","","","","","","","","0"
"742","Virginia Tech","09/10/11","11","ROBERTS","DYRELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","56","0","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","11","ROBERTS","DYRELL","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","28","0","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","3","THOMAS","LOGAN","3","19","3","16","0","19","9","0","149","2","","22","165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/10/11","3","THOMAS","LOGAN","12","67","0","67","0","20","8","1","91","0","","32","158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","3","THOMAS","LOGAN","9","40","9","31","0","33","21","2","292","2","","42","323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","09/24/11","3","THOMAS","LOGAN","3","8","0","8","1","33","22","1","229","0","","36","237","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/01/11","3","THOMAS","LOGAN","12","39","31","8","0","27","15","1","125","0","","39","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","3","THOMAS","LOGAN","11","50","12","38","2","25","23","0","310","3","","36","348","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"742","Virginia Tech","10/15/11","3","THOMAS","LOGAN","11","46","16","30","2","32","17","0","280","2","","43","310","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"742","Virginia Tech","10/22/11","3","THOMAS","LOGAN","16","60","0","60","1","36","22","0","268","1","","52","328","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/29/11","3","THOMAS","LOGAN","10","47","20","27","0","28","17","2","190","1","","38","217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","11/10/11","3","THOMAS","LOGAN","18","74","4","70","2","13","7","0","209","3","0","31","279","","","","","","","","","","","","","","","","","","2","","","1","0","","","","","","","","12"
"742","Virginia Tech","11/17/11","3","THOMAS","LOGAN","13","61","29","32","1","32","19","0","195","2","","45","227","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","11/26/11","3","THOMAS","LOGAN","7","30","3","27","1","21","13","0","187","2","","28","214","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/29/11","5","WEISS","TYLER","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","0","","2"
"742","Virginia Tech","09/03/11","15","WHITLEY","EDDIE","","","","","","","","","","","","0","0","","","","1","43","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/29/11","15","WHITLEY","EDDIE","","","","","","","","","","","","0","0","","","","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"742","Virginia Tech","10/22/11","36","WILLIAMS","CHASE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/10/11","36","WILLIAMS","CHASE","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","14","0","","","","","","","","","","","","","0"
"742","Virginia Tech","09/03/11","4","WILSON","DAVID","16","164","2","162","3","","","","","","","16","162","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"742","Virginia Tech","09/10/11","4","WILSON","DAVID","25","143","6","137","0","","","","","","","25","137","1","4","0","","","","","","","","","","","","1","34","0","","","","","","","","","","","","","0"
"742","Virginia Tech","09/17/11","4","WILSON","DAVID","20","90","5","85","1","","","","","","","20","85","2","7","0","","","","","","","","","","","","1","20","0","1","","","","","","","","","","","","6"
"742","Virginia Tech","09/24/11","4","WILSON","DAVID","26","149","17","132","1","","","","","","","26","132","2","11","0","","","","","","","","","","","","3","78","0","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/01/11","4","WILSON","DAVID","20","127","4","123","0","","","","","","","20","123","2","21","0","","","","","","","","","","","","2","36","0","","","","","","","","","","","","","0"
"742","Virginia Tech","10/08/11","4","WILSON","DAVID","23","137","9","128","0","","","","","","","23","128","4","25","1","","","","","","","","","","","","5","88","0","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/15/11","4","WILSON","DAVID","17","146","10","136","1","","","","","","","17","136","1","12","0","","","","","","","","","","","","3","36","0","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/22/11","4","WILSON","DAVID","17","134","0","134","1","","","","","","","17","134","3","16","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"742","Virginia Tech","10/29/11","4","WILSON","DAVID","23","154","6","148","0","","","","","","","23","148","1","3","0","","","","","","","","","","","","1","7","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/10/11","4","WILSON","DAVID","23","192","17","175","0","","","","","","","23","175","","","","","","","","","","","","","","","2","38","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/17/11","4","WILSON","DAVID","21","95","13","82","0","","","","","","","21","82","1","8","0","","","","","","","","","","","","2","39","0","","","","","","","","","","","","","0"
"742","Virginia Tech","11/26/11","4","WILSON","DAVID","24","167","14","153","2","","","","","","","24","153","1","5","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","10/08/11","35","ALLEN","ZACHARY","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","42","BOHANON","TOMMY","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","42","BOHANON","TOMMY","2","6","0","6","0","","","","","","","2","6","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","42","BOHANON","TOMMY","1","0","0","0","0","","","","","","","1","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/01/11","42","BOHANON","TOMMY","1","2","0","2","0","","","","","","","1","2","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","42","BOHANON","TOMMY","2","1","2","-1","0","","","","","","","2","-1","2","17","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/15/11","42","BOHANON","TOMMY","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","42","BOHANON","TOMMY","5","17","0","17","1","","","","","","","5","17","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/12/11","42","BOHANON","TOMMY","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/26/11","42","BOHANON","TOMMY","","","","","","","","","","","","0","0","2","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","4","BUSH","JOSH","","","","","","","","","","","","0","0","","","","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/01/11","4","BUSH","JOSH","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","4","BUSH","JOSH","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","4","BUSH","JOSH","","","","","","","","","","","","0","0","","","","2","54","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","4","BUSH","JOSH","","","","","","","","","","","","0","0","","","","1","29","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","3","CAMPANARO","MICHAEL","","","","","","","","","","","","0","0","7","79","1","","","","","","","","","2","12","0","2","34","0","1","","","","","","","","","","","","6"
"749","Wake Forest","09/10/11","3","CAMPANARO","MICHAEL","","","","","","1","1","0","40","1","","1","40","5","93","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/01/11","3","CAMPANARO","MICHAEL","","","","","","1","1","0","36","0","","1","36","4","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","3","CAMPANARO","MICHAEL","","","","","","1","1","0","30","1","","1","30","4","60","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","3","CAMPANARO","MICHAEL","","","","","","","","","","","","0","0","5","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","3","CAMPANARO","MICHAEL","1","5","0","5","0","","","","","","","1","5","4","46","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","3","CAMPANARO","MICHAEL","","","","","","1","0","1","0","0","","1","0","6","88","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","3","CAMPANARO","MICHAEL","","","","","","","","","","","","0","0","6","74","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","3","CAMPANARO","MICHAEL","","","","","","","","","","","","0","0","9","72","0","","","","","","","","","3","63","1","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/19/11","3","CAMPANARO","MICHAEL","","","","","","","","","","","","0","0","7","80","0","","","","","","","","","1","0","0","2","46","0","","","","","","","","","","","","","0"
"749","Wake Forest","11/26/11","3","CAMPANARO","MICHAEL","1","18","0","18","0","","","","","","","1","18","6","45","0","","","","","","","","","1","1","0","3","69","0","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","12","CROSS","BRENDAN","2","15","4","11","0","1","1","0","9","0","","3","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","2","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","3","25","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/01/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","2","63","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","2","38","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","10/15/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","2","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/22/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/19/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","2","19","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/26/11","81","DAVIS","TERENCE","","","","","","","","","","","","0","0","3","29","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","09/01/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","2","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/10/11","18","DEMBRY","DANNY","1","10","0","10","1","","","","","","","1","10","6","96","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","09/17/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","8","126","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/01/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","3","42","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","18","DEMBRY","DANNY","1","0","1","-1","0","","","","","","","1","-1","4","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","3","41","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","5","56","0","","","","","","","","","0","6","0","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/26/11","18","DEMBRY","DANNY","","","","","","","","","","","","0","0","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/08/11","40","EHRMANN","JOEY","","","","","","","","","","","","0","0","","","","1","50","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","3","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/15/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","1","4","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/22/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","2","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","10/29/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","2","21","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","11/19/11","83","FORD","CAMERON","","","","","","","","","","","","0","0","2","23","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","09/10/11","48","GARSIDE","JORDAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","8","0","","","","","","","","","","","","","0"
"749","Wake Forest","09/01/11","2","GIVENS","CHRIS","","","","","","","","","","","","0","0","7","170","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","09/10/11","2","GIVENS","CHRIS","1","12","0","12","0","","","","","","","1","12","6","111","0","","","","","","","","","","","","1","18","0","","","","","","","","","","","","","0"
"749","Wake Forest","09/17/11","2","GIVENS","CHRIS","","","","","","","","","","","","0","0","7","85","1","","","","","","","","","1","15","0","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/01/11","2","GIVENS","CHRIS","1","2","0","2","0","","","","","","","1","2","7","132","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/08/11","2","GIVENS","CHRIS","1","0","3","-3","0","","","","","","","1","-3","6","101","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/15/11","2","GIVENS","CHRIS","","","","","","1","0","0","0","0","","1","0","7","140","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"749","Wake Forest","10/22/11","2","GIVENS","CHRIS","1","13","0","13","0","","","","","","","1","13","6","147","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"749","Wake Forest","10/29/11","2","GIVENS","CHRIS","1","0","1","-1","0","","","","","","","1","-1","6","42","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/05/11","2","GIVENS","CHRIS","4","39","0","39","0","","","","","","","4","39","6","57","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/12/11","2","GIVENS","CHRIS","1","5","0","5","0","","","","","","","1","5","4","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"749","Wake Forest","11/19/11","2","GIVENS","CHRIS","1","0","5","-5","0","","","","","","","1","-5","8","191","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
